time_ms,has_target,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,filt_vx,filt_vy,filt_vz,point_yaw,point_pitch
1784705578359,1,0.6700000166893005,-0.055718328803777695,0.05759938061237335,0.6698432595023103,-0.055962486361759906,0.05868332036464742,0.0015202741069174866,0.0002835934980973708,-0.002043367173024115,-0.10383255462295614,0.06475708275563871
1784705578393,1,0.6700000166893005,-0.05516367405653,0.059267520904541016,0.6699201758450172,-0.05555710034550215,0.05874077929979559,0.0015904768156532096,0.00033040583681370154,-0.001635449136408376,-0.10328116194510831,0.06483210415577495
1784705578427,1,0.6690000295639038,-0.05563516914844513,0.058623846620321274,0.6697837033355176,-0.055595795558676275,0.058673497561297555,0.0009823985090910083,0.0003250033316043314,-0.0016576625584627874,-0.10334656718459785,0.0647564370913137
1784705578459,1,0.6700000166893005,-0.05627298355102539,0.059267520904541016,0.6698475687809955,-0.05591924165185031,0.058745083377999205,0.0011128396417171165,0.00029705185996635854,-0.0012605157224100595,-0.10377464140397126,0.06483917242897536
1784705578494,1,0.6700000166893005,-0.055718328803777695,0.05871147662401199,0.6699091279476048,-0.055813242579561065,0.05870364752259672,0.0011826318430059241,0.00030678739339849395,-0.0012559143509598529,-0.10438860032706264,0.06477973198238868
1784705578527,1,0.6690000295639038,-0.05563516914844513,0.058623846620321274,0.6697651693261772,-0.05572485954552785,0.058654407041973076,0.0005899223329705173,0.0003145379246857097,-0.001263069088724613,-0.10352151749332894,0.06473087787246218
1784705578560,1,0.6700000166893005,-0.055718328803777695,0.05871147662401199,0.6698260371868912,-0.05571528468685263,0.05863228967146383,0.0007251951722856441,0.00031540914094859416,-0.0012058676877269334,-0.10388364100712431,0.06469546055264111
1784705578595,1,0.6700000166893005,-0.055718328803777695,0.059823568910360336,0.6698802670727962,-0.05571003759663505,0.05883097262469374,0.0008395624326682444,0.0003273383622397029,-0.0004373254371991174,-0.10349131803783841,0.06495308832479846
1784705578627,1,0.6700000166893005,-0.05516367405653,0.059267520904541016,0.6699277987032627,-0.05543825881959661,0.05890443086528663,0.0009005289200521878,0.0003583627168643613,-0.00015840934862986123,-0.10312240323408425,0.06505005026775529
1784705578662,1,0.6710000038146973,-0.055246006697416306,0.06046973168849945,0.6701631269407636,-0.0553288133283074,0.059205612955711584,0.0015762291211231917,0.0003835632134872706,0.0008052501176749848,-0.1029541041016776,0.0654262157376769
1784705578695,1,0.6700000166893005,-0.056827642023563385,0.059823568910360336,0.6701647231976625,-0.05605580777028821,0.059346086745309515,0.0014647687831680376,0.0003154139777946629,0.0011726189826096532,-0.10431181015984,0.06559962231202307
1784705578729,1,0.6700000166893005,-0.056827642023563385,0.059823568910360336,0.6701682113555687,-0.05643235145778295,0.05947035610242519,0.0013452423159112652,0.0002813722096154064,0.0014463730113974775,-0.10405462104566002,0.06575729161344276
1784705578762,1,0.6710000038146973,-0.05469052121043205,0.05991285666823387,0.6703757670217829,-0.05555887369307469,0.059596218843080105,0.001827444904291117,0.0003704077147235674,0.0016817677729160296,-0.10324432484310536,0.06591702889191894
1784705578796,1,0.6700000166893005,-0.05627298355102539,0.059267520904541016,0.6703485784489636,-0.055909369797380745,0.059577851270725124,0.001554407858408517,0.00033095842997857007,0.0014477119231514472,-0.10409843489567112,0.06588960230962845
1784705578830,1,0.6690000295639038,-0.05563516914844513,0.057513412088155746,0.6701304353050824,-0.05577503369501817,0.05921518294102987,0.0006411052981123736,0.00032176463219974453,0.00015279938899345085,-0.1035561109528498,0.06543471185476324
1784705578863,1,0.6720000505447388,-0.05532834678888321,0.06055985391139984,0.6705111711676798,-0.05554231525639358,0.05947952090495146,0.0018065556973950183,0.0003569131155740239,0.000953673245066774,-0.10320710806021988,0.06574875827657345
1784705578897,1,0.6700000166893005,-0.05627298355102539,0.06037961319088936,0.6704575625512953,-0.055903597254645235,0.05968119419905211,0.0014701251532663255,0.0003296764271408849,0.0015013758311043922,-0.10359407179233228,0.06652544293502596
1784705578931,1,0.6700000166893005,-0.056827642023563385,0.05871147662401199,0.6704034484570114,-0.05635778098630362,0.05953278713628394,0.0011450839488565514,0.00027423866310536283,0.0008737189862933739,-0.10431206456578813,0.06581658397403356
1784705578965,1,0.6700000166893005,-0.05738229304552078,0.06037961319088936,0.6703503576268571,-0.056864162960856154,0.059721364482460584,0.0008916501654913443,0.0002329145215431953,0.001387556319212965,-0.10537970565133345,0.066062936352737
1784705578998,1,0.6700000166893005,-0.05849160626530647,0.059267520904541016,0.6702976352626706,-0.05767304999064767,0.059670304403907456,0.0006584237063923586,0.00014964759459988678,0.0010778966043930255,-0.10608772943924047,0.06598698218718843
