time_ms,yaw_deg
1784533430883,-15.279052
1784533430888,-15.280599
1784533430893,-15.280255
1784533430898,-15.281610
1784533430903,-15.282660
1784533430908,-15.284757
1784533430913,-15.285706
1784533430918,-15.287919
1784533430923,-15.290311
1784533430928,-15.292469
1784533430933,-15.294122
1784533430938,-15.295879
1784533430943,-15.296974
1784533430948,-15.299088
1784533430953,-15.300669
1784533430958,-15.302952
1784533430963,-15.304485
1784533430968,-15.306425
1784533430973,-15.307190
1784533430978,-15.309753
1784533430983,-15.312444
1784533430988,-15.313521
1784533430993,-15.315407
1784533430998,-15.315711
1784533431003,-15.317883
1784533431008,-15.317355
1784533431013,-15.319509
1784533431018,-15.320164
1784533431023,-15.320572
1784533431028,-15.322558
1784533431033,-15.325395
1784533431038,-15.326381
1784533431043,-15.328324
1784533431048,-15.330322
1784533431053,-15.331465
1784533431058,-15.333351
1784533431063,-15.334456
1784533431068,-15.336193
1784533431073,-15.337580
1784533431078,-15.339809
1784533431083,-15.341298
1784533431088,-15.342566
1784533431093,-15.345480
1784533431098,-15.347037
1784533431103,-15.348117
1784533431108,-15.349338
1784533431113,-15.352083
1784533431118,-15.353764
1784533431123,-15.354533
1784533431128,-15.355070
1784533431133,-15.356364
1784533431138,-15.358997
1784533431143,-15.361471
1784533431148,-15.363098
1784533431153,-15.366610
1784533431158,-15.367167
1784533431163,-15.369027
1784533431168,-15.370850
1784533431173,-15.372734
1784533431178,-15.374418
1784533431183,-15.378624
1784533431188,-15.379961
1784533431193,-15.380746
1784533431198,-15.382602
1784533431203,-15.384746
1784533431208,-15.385220
1784533431213,-15.388211
1784533431218,-15.390492
1784533431223,-15.391732
1784533431228,-15.394229
1784533431233,-15.397069
1784533431238,-15.398984
1784533431243,-15.398912
1784533431248,-15.401999
1784533431253,-15.404836
1784533431258,-15.404404
1784533431263,-15.406965
1784533431268,-15.408748
1784533431273,-15.410579
1784533431278,-15.413635
1784533431283,-15.415406
1784533431288,-15.415757
1784533431293,-15.417029
1784533431298,-15.418372
1784533431303,-15.419046
1784533431308,-15.420071
1784533431313,-15.423305
1784533431318,-15.426013
1784533431323,-15.427630
1784533431328,-15.430212
1784533431333,-15.432119
1784533431338,-15.433990
1784533431343,-15.436079
1784533431348,-15.437114
1784533431353,-15.439260
1784533431358,-15.442300
1784533431363,-15.442542
1784533431368,-15.444527
1784533431373,-15.447374
1784533431378,-15.448961
1784533431383,-15.451048
1784533431388,-15.451994
1784533431393,-15.455094
1784533431398,-15.456652
1784533431403,-15.459375
1784533431408,-15.462015
1784533431413,-15.461819
1784533431418,-15.461844
1784533431423,-15.462826
1784533431428,-15.468824
1784533431433,-15.469813
1784533431438,-15.469625
1784533431443,-15.472353
1784533431448,-15.479466
1784533431453,-15.479251
1784533431458,-15.476157
1784533431463,-15.479654
1784533431468,-15.483703
1784533431473,-15.480078
1784533431478,-15.481852
1784533431483,-15.487703
1784533431488,-15.487628
1784533431493,-15.485980
1784533431498,-15.492968
1784533431503,-15.494062
1784533431508,-15.491617
1784533431513,-15.496655
1784533431518,-15.501325
1784533431523,-15.500684
1784533431528,-15.497640
1784533431533,-15.503300
1784533431538,-15.506470
1784533431543,-15.505677
1784533431548,-15.505587
1784533431553,-15.507455
1784533431558,-15.509398
1784533431563,-15.509888
1784533431568,-15.510885
1784533431573,-15.512009
1784533431578,-15.512475
1784533431583,-15.513743
1784533431588,-15.515016
1784533431593,-15.517015
1784533431598,-15.517571
1784533431603,-15.519565
1784533431608,-15.522695
1784533431613,-15.525302
1784533431618,-15.527132
1784533431623,-15.529305
1784533431628,-15.532560
1784533431633,-15.535478
1784533431638,-15.537565
1784533431643,-15.539070
1784533431648,-15.540598
1784533431653,-15.544259
1784533431658,-15.546170
1784533431663,-15.547068
1784533431668,-15.548676
1784533431673,-15.552437
1784533431678,-15.553556
1784533431683,-15.555161
1784533431688,-15.556252
1784533431693,-15.559673
1784533431698,-15.560930
1784533431703,-15.560704
1784533431708,-15.563968
1784533431713,-15.566461
1784533431718,-15.567292
1784533431723,-15.569999
1784533431728,-15.571114
1784533431733,-15.573947
1784533431738,-15.576125
1784533431743,-15.577170
1784533431748,-15.577771
1784533431753,-15.578627
1784533431758,-15.582040
1784533431763,-15.583344
1784533431768,-15.583917
1784533431773,-15.587925
1784533431778,-15.589608
1784533431783,-15.589868
1784533431788,-15.593510
1784533431793,-15.596430
1784533431798,-15.596831
1784533431803,-15.599091
1784533431808,-15.600402
1784533431813,-15.602483
1784533431818,-15.604310
1784533431823,-15.605673
1784533431828,-15.606416
1784533431833,-15.607615
1784533431838,-15.609926
1784533431843,-15.613054
1784533431848,-15.613215
1784533431853,-15.615462
1784533431858,-15.617817
1784533431863,-15.622045
1784533431868,-15.626356
1784533431873,-15.633869
1784533431878,-15.638695
1784533431883,-15.643410
1784533431888,-15.649287
1784533431893,-15.649655
1784533431898,-15.654098
1784533431903,-15.657758
1784533431908,-15.661557
1784533431913,-15.666796
1784533431918,-15.674369
1784533431923,-15.679210
1784533431928,-15.683098
1784533431933,-15.686264
1784533431938,-15.689554
1784533431943,-15.690543
1784533431948,-15.696938
1784533431953,-15.701717
1784533431958,-15.706893
1784533431963,-15.711006
1784533431968,-15.714493
1784533431973,-15.717800
1784533431978,-15.717553
1784533431983,-15.720018
1784533431988,-15.725578
1784533431993,-15.731525
1784533431998,-15.736018
1784533432003,-15.737784
1784533432008,-15.743276
1784533432013,-15.745193
1784533432018,-15.747320
1784533432023,-15.750175
1784533432028,-15.751405
1784533432033,-15.754776
1784533432038,-15.758511
1784533432043,-15.758567
1784533432048,-15.761241
1784533432053,-15.763008
1784533432058,-15.766225
1784533432063,-15.769586
1784533432068,-15.770931
1784533432073,-15.774370
1784533432078,-15.775738
1784533432083,-15.775965
1784533432088,-15.775684
1784533432093,-15.777827
1784533432098,-15.780490
1784533432103,-15.782659
1784533432108,-15.787411
1784533432113,-15.788276
1784533432118,-15.790571
1784533432123,-15.794533
1784533432128,-15.797488
1784533432133,-15.801558
1784533432138,-15.805244
1784533432143,-15.807626
1784533432148,-15.810479
1784533432153,-15.813762
1784533432158,-15.814511
1784533432163,-15.813683
1784533432168,-15.813751
1784533432173,-15.812392
1784533432178,-15.811192
1784533432183,-15.809997
1784533432188,-15.809930
1784533432193,-15.811151
1784533432198,-15.811943
1784533432203,-15.814342
1784533432208,-15.817144
1784533432213,-15.820683
1784533432218,-15.822936
1784533432223,-15.826071
1784533432228,-15.828371
1784533432233,-15.829133
1784533432238,-15.830176
1784533432243,-15.832749
1784533432248,-15.833036
1784533432253,-15.832939
1784533432258,-15.834216
1784533432263,-15.833731
1784533432268,-15.835432
1784533432273,-15.838050
1784533432278,-15.840580
1784533432283,-15.842772
1784533432288,-15.846698
1784533432293,-15.848851
1784533432298,-15.853892
1784533432303,-15.854880
1784533432308,-15.857423
1784533432313,-15.859013
1784533432318,-15.861002
1784533432323,-15.861945
1784533432328,-15.864882
1784533432333,-15.867858
1784533432338,-15.872281
1784533432343,-15.874824
1784533432348,-15.879330
1784533432353,-15.882324
1784533432358,-15.885258
1784533432363,-15.887979
1784533432368,-15.890999
1784533432373,-15.891841
1784533432378,-15.894045
1784533432383,-15.893123
1784533432388,-15.893014
1784533432393,-15.893814
1784533432398,-15.892665
1784533432403,-15.894587
1784533432408,-15.896328
1784533432413,-15.899272
1784533432418,-15.901955
1784533432423,-15.904452
1784533432428,-15.906710
1784533432433,-15.908974
1784533432438,-15.911609
1784533432443,-15.912799
1784533432448,-15.916056
1784533432453,-15.916311
1784533432458,-15.918091
1784533432463,-15.919479
1784533432468,-15.919703
1784533432473,-15.920061
1784533432478,-15.922039
1784533432483,-15.923234
1784533432488,-15.923869
1784533432493,-15.926830
1784533432498,-15.929070
1784533432503,-15.930025
1784533432508,-15.932803
1784533432513,-15.934143
1784533432518,-15.936685
1784533432523,-15.938431
1784533432528,-15.939469
1784533432533,-15.941208
1784533432538,-15.942763
1784533432543,-15.943930
1784533432548,-15.945895
1784533432553,-15.947969
1784533432558,-15.950646
1784533432563,-15.951776
1784533432568,-15.954156
1784533432573,-15.955871
1784533432578,-15.959781
1784533432583,-15.961993
1784533432588,-15.962408
1784533432593,-15.964618
1784533432598,-15.965858
1784533432603,-15.965890
1784533432608,-15.967167
1784533432613,-15.968789
1784533432618,-15.971033
1784533432623,-15.972212
1784533432628,-15.975070
1784533432633,-15.977276
1784533432638,-15.979330
1784533432643,-15.982367
1784533432648,-15.984287
1784533432653,-15.987202
1784533432658,-15.988674
1784533432663,-15.990561
1784533432668,-15.991239
1784533432673,-15.993465
1784533432678,-15.994440
1784533432683,-15.995598
1784533432688,-15.997437
1784533432693,-16.000229
1784533432698,-16.002514
1784533432703,-16.004730
1784533432708,-16.007727
1784533432713,-16.008623
1784533432718,-16.010155
1784533432723,-16.010509
1784533432728,-16.012039
1784533432733,-16.012623
1784533432738,-16.014351
1784533432743,-16.015505
1784533432748,-16.014582
1784533432753,-16.016846
1784533432758,-16.018064
1784533432763,-16.020588
1784533432768,-16.021259
1784533432773,-16.021650
1784533432778,-16.022640
1784533432783,-16.023901
1784533432788,-16.025843
1784533432793,-16.028082
1784533432798,-16.028931
1784533432803,-16.030914
1784533432808,-16.031956
1784533432813,-16.032030
1784533432818,-16.032417
1784533432823,-16.033682
1784533432828,-16.033487
1784533432833,-16.034925
1784533432838,-16.037416
1784533432843,-16.037867
1784533432848,-16.039137
1784533432853,-16.041613
1784533432858,-16.040878
1784533432863,-16.043076
1784533432868,-16.043152
1784533432873,-16.045425
1784533432878,-16.047422
1784533432883,-16.048658
1784533432889,-16.049448
1784533432894,-16.051968
1784533432899,-16.053108
1784533432903,-16.053900
1784533432908,-16.055336
1784533432914,-16.056183
1784533432918,-16.056431
1784533432923,-16.058268
1784533432928,-16.060143
1784533432933,-16.062506
1784533432938,-16.063025
1784533432943,-16.064169
1784533432948,-16.065987
1784533432953,-16.067564
1784533432958,-16.068451
1784533432963,-16.070305
1784533432968,-16.071419
1784533432973,-16.073498
1784533432978,-16.075348
1784533432983,-16.077440
1784533432988,-16.078384
1784533432993,-16.079912
1784533432998,-16.080393
1784533433003,-16.081226
1784533433008,-16.083315
1784533433013,-16.084316
1784533433018,-16.085669
1784533433023,-16.087002
1784533433028,-16.088026
1784533433033,-16.090542
1784533433038,-16.091776
1784533433043,-16.093410
1784533433048,-16.095203
1784533433053,-16.095860
1784533433058,-16.097303
1784533433063,-16.099129
1784533433068,-16.101027
1784533433073,-16.100828
1784533433078,-16.102983
1784533433083,-16.105558
1784533433088,-16.106079
1784533433093,-16.106655
1784533433098,-16.108730
1784533433103,-16.111097
1784533433108,-16.112967
1784533433113,-16.114241
1784533433118,-16.116282
1784533433123,-16.118116
1784533433128,-16.119341
1784533433133,-16.121058
1784533433138,-16.123499
1784533433143,-16.124006
1784533433148,-16.124651
1784533433153,-16.126593
1784533433158,-16.127903
1784533433163,-16.129795
1784533433168,-16.131783
1784533433173,-16.133005
1784533433178,-16.133133
1784533433183,-16.135126
1784533433188,-16.136583
1784533433193,-16.138674
1784533433198,-16.139244
1784533433203,-16.140612
1784533433208,-16.142061
1784533433213,-16.142225
1784533433218,-16.143490
1784533433223,-16.145580
1784533433228,-16.147404
1784533433233,-16.147598
1784533433238,-16.149570
1784533433243,-16.148945
1784533433248,-16.150570
1784533433253,-16.151588
1784533433258,-16.153950
1784533433263,-16.155794
1784533433268,-16.157578
1784533433273,-16.159307
1784533433279,-16.161617
1784533433283,-16.164236
1784533433288,-16.165241
1784533433293,-16.167187
1784533433298,-16.169800
1784533433303,-16.171196
1784533433308,-16.173519
1784533433313,-16.174528
1784533433318,-16.175837
1784533433323,-16.178875
1784533433328,-16.178837
1784533433333,-16.181952
1784533433338,-16.183359
1784533433343,-16.184668
1784533433348,-16.185738
1784533433353,-16.187050
1784533433358,-16.188112
1784533433363,-16.189550
1784533433368,-16.192183
1784533433373,-16.194056
1784533433378,-16.196171
1784533433383,-16.197536
1784533433388,-16.197945
1784533433393,-16.199278
1784533433398,-16.200953
1784533433403,-16.203121
1784533433408,-16.205193
1784533433413,-16.207581
1784533433418,-16.208712
1784533433423,-16.209898
1784533433428,-16.210466
1784533433433,-16.213596
1784533433438,-16.214895
1784533433443,-16.215149
1784533433448,-16.217236
1784533433453,-16.218880
1784533433458,-16.221123
1784533433463,-16.221085
1784533433468,-16.222591
1784533433473,-16.224611
1784533433478,-16.225870
1784533433483,-16.226410
1784533433488,-16.228344
1784533433493,-16.229404
1784533433498,-16.231455
1784533433503,-16.231884
1784533433508,-16.233912
1784533433513,-16.236124
1784533433518,-16.239029
1784533433523,-16.240168
1784533433528,-16.241949
1784533433533,-16.243877
1784533433538,-16.244518
1784533433543,-16.246525
1784533433548,-16.249624
1784533433553,-16.251024
1784533433558,-16.253124
1784533433563,-16.254471
1784533433568,-16.256941
1784533433573,-16.257963
1784533433578,-16.260216
1784533433583,-16.262026
1784533433588,-16.263561
1784533433593,-16.264683
1784533433598,-16.267580
1784533433603,-16.270071
1784533433608,-16.271069
1784533433613,-16.272085
1784533433618,-16.275362
1784533433623,-16.278175
1784533433628,-16.279879
1784533433633,-16.284060
1784533433638,-16.286285
1784533433643,-16.288048
1784533433648,-16.289833
1784533433653,-16.290644
1784533433658,-16.294138
1784533433663,-16.295137
1784533433668,-16.297470
1784533433673,-16.300076
1784533433678,-16.301575
1784533433683,-16.304380
1784533433688,-16.305389
1784533433693,-16.306042
1784533433698,-16.308186
1784533433703,-16.310480
1784533433708,-16.312996
1784533433713,-16.316402
1784533433718,-16.319653
1784533433723,-16.320520
1784533433728,-16.322262
1784533433733,-16.324081
1784533433738,-16.325859
1784533433743,-16.326511
1784533433748,-16.330011
1784533433753,-16.329771
1784533433758,-16.331827
1784533433763,-16.333107
1784533433768,-16.335100
1784533433773,-16.337955
1784533433778,-16.338198
1784533433783,-16.339088
1784533433788,-16.342743
1784533433793,-16.345123
1784533433798,-16.345606
1784533433803,-16.346626
1784533433808,-16.350597
1784533433813,-16.351349
1784533433818,-16.353573
1784533433823,-16.354834
1784533433828,-16.358345
1784533433833,-16.360176
1784533433838,-16.363609
1784533433843,-16.365021
1784533433848,-16.368301
1784533433853,-16.368914
1784533433858,-16.369951
1784533433863,-16.371931
1784533433868,-16.373381
1784533433873,-16.375288
1784533433878,-16.378265
1784533433883,-16.379324
1784533433888,-16.380953
1784533433893,-16.381840
1784533433898,-16.383718
1784533433903,-16.383774
1784533433908,-16.386805
1784533433913,-16.387974
1784533433918,-16.388195
1784533433923,-16.389536
1784533433928,-16.393047
1784533433933,-16.394009
1784533433938,-16.396055
1784533433943,-16.396852
1784533433948,-16.399920
1784533433953,-16.401890
1784533433958,-16.404461
1784533433963,-16.405684
1784533433968,-16.407358
1784533433973,-16.410240
1784533433978,-16.411730
1784533433983,-16.414015
1784533433988,-16.414270
1784533433993,-16.417526
1784533433998,-16.418600
1784533434003,-16.420948
1784533434008,-16.422483
1784533434013,-16.424458
1784533434018,-16.426552
1784533434023,-16.430176
1784533434028,-16.432140
1784533434033,-16.432997
1784533434038,-16.433943
1784533434043,-16.435440
1784533434048,-16.437885
1784533434053,-16.438169
1784533434058,-16.439711
1784533434063,-16.442263
1784533434068,-16.442921
1784533434073,-16.444790
1784533434078,-16.446548
1784533434083,-16.448095
1784533434088,-16.450762
1784533434093,-16.453932
1784533434098,-16.456362
1784533434103,-16.458742
1784533434108,-16.461693
1784533434113,-16.464773
1784533434118,-16.463291
